1
416.0797119140625,393.6214904785156,300.66510009765625,210.48519897460938
419.6814880371094,395.46539306640625,300.00628662109375,211.71139526367188
414.2533874511719,395.2681884765625,302.3320007324219,210.07650756835938
425.2781982421875,397.4949035644531,299.42840576171875,210.14920043945312
422.0931091308594,397.8279113769531,297.83489990234375,210.44900512695312
423.66448974609375,397.7853088378906,301.9952087402344,210.8636016845703
423.4255065917969,399.9903869628906,302.54229736328125,210.45680236816406
423.8020935058594,399.3293151855469,302.1017150878906,209.88699340820312
424.47259521484375,396.8297119140625,301.489501953125,212.9781036376953
423.7903137207031,399.551513671875,301.14349365234375,210.95150756835938
426.9414978027344,397.4216003417969,298.3948059082031,213.7886962890625
415.8440856933594,395.4971923828125,300.7909851074219,212.48599243164062
419.02911376953125,400.1560974121094,300.6922912597656,208.87939453125
418.2897033691406,400.1632995605469,302.81939697265625,208.6470947265625
421.29681396484375,398.69610595703125,300.87188720703125,209.49560546875
448.8330993652344,397.6951904296875,275.42730712890625,211.70159912109375
423.4704895019531,399.1225891113281,302.7432861328125,209.15170288085938
416.5220031738281,400.39520263671875,306.3960876464844,208.57659912109375
413.0439147949219,403.0799865722656,305.89599609375,204.79469299316406
420.3035888671875,406.0329895019531,305.739013671875,204.5308074951172
414.4822998046875,401.3758850097656,305.67291259765625,206.33399963378906
412.8912048339844,399.7889099121094,307.14691162109375,207.9477996826172
419.7909851074219,398.0994873046875,304.62908935546875,210.08680725097656
415.1388854980469,397.4928894042969,301.9172058105469,209.75650024414062
414.6528015136719,398.2171936035156,304.45098876953125,209.08489990234375
413.8617858886719,398.5902099609375,303.0292053222656,210.32989501953125
428.0823059082031,398.0997009277344,297.27679443359375,210.34300231933594
423.5625915527344,394.41680908203125,297.72918701171875,211.0634002685547
422.4992980957031,396.94268798828125,301.31451416015625,211.32359313964844
420.07159423828125,394.5199890136719,299.5729064941406,211.3903045654297
423.4101867675781,420.26971435546875,284.57720947265625,184.21530151367188
416.5194091796875,396.29840087890625,300.58599853515625,211.40249633789062
413.7146911621094,397.3622131347656,306.4637145996094,210.81190490722656
414.14080810546875,395.39898681640625,304.089599609375,209.8437957763672
415.9335021972656,396.1890869140625,303.856201171875,210.65420532226562
415.1365051269531,393.93231201171875,300.6394958496094,209.8173065185547
416.81561279296875,393.50030517578125,299.94171142578125,209.15109252929688
414.36151123046875,390.2882080078125,307.0953063964844,209.28700256347656
414.5226135253906,387.77490234375,304.8200988769531,209.56390380859375
414.8055114746094,391.3828125,301.3988037109375,207.95399475097656
411.24371337890625,388.4668884277344,310.7969970703125,208.53309631347656
409.6794128417969,388.07769775390625,310.5421142578125,210.42840576171875
414.56439208984375,387.222412109375,303.0010070800781,209.57940673828125
412.20269775390625,385.2632141113281,307.30010986328125,211.23379516601562
409.215087890625,384.718994140625,310.6776123046875,210.9936065673828
412.1077880859375,386.4888916015625,307.19171142578125,209.62130737304688
417.6709899902344,381.6492919921875,304.4861145019531,207.33099365234375
413.97760009765625,381.2294006347656,304.18780517578125,208.20530700683594
412.1430969238281,382.2992858886719,304.0924072265625,209.6175994873047
411.6995849609375,382.46551513671875,306.8825988769531,209.66259765625
416.7854919433594,395.7041931152344,289.065185546875,195.6884002685547
407.5498046875,380.68121337890625,309.6123962402344,208.41329956054688
413.9223937988281,380.4526062011719,302.4830017089844,206.15460205078125
407.8161926269531,379.2225036621094,305.0068054199219,207.86219787597656
409.6908874511719,379.89019775390625,306.0830993652344,203.8105926513672
416.4755859375,383.9374084472656,303.5625,195.8784942626953
412.14471435546875,374.2543029785156,307.72479248046875,206.720703125
409.83489990234375,375.4425048828125,305.4643859863281,205.15789794921875
408.93310546875,372.22711181640625,306.38470458984375,207.77529907226562
401.4927978515625,369.9495849609375,310.0674133300781,210.1367950439453
403.4216003417969,370.4725036621094,308.8359069824219,209.3834991455078
403.8539123535156,370.531494140625,309.9728088378906,209.2165985107422
407.0711975097656,368.60760498046875,308.1361083984375,211.07969665527344
401.3019104003906,366.908203125,311.43548583984375,210.06399536132812
404.6361999511719,368.46209716796875,307.3644104003906,209.3000030517578
405.47100830078125,367.7290954589844,307.6001892089844,211.58670043945312
403.41900634765625,368.2098083496094,308.3026123046875,209.6862030029297
405.0649108886719,368.63909912109375,306.43310546875,209.42320251464844
404.356689453125,367.72509765625,308.4206848144531,210.00950622558594
410.0877990722656,367.6881103515625,305.6173095703125,210.7042999267578
406.5202941894531,367.7497863769531,306.60150146484375,209.09730529785156
405.8074035644531,368.8244934082031,308.6643981933594,208.43080139160156
405.59698486328125,368.306884765625,306.4469909667969,209.38600158691406
405.7463073730469,367.47900390625,309.7589111328125,209.99899291992188
405.4543151855469,368.1971130371094,306.8485107421875,209.54510498046875
427.9574890136719,366.4732971191406,297.52069091796875,215.4593963623047
411.9921875,367.3724060058594,308.5177917480469,210.2895965576172
407.2196044921875,370.85980224609375,310.9556884765625,208.5531005859375
407.9466857910156,372.3153076171875,309.48748779296875,206.12060546875
413.7986145019531,369.42010498046875,308.89068603515625,208.6685028076172
416.7033996582031,371.0812072753906,307.0303039550781,207.36900329589844
415.50860595703125,372.0539855957031,307.5126037597656,205.6656036376953
420.01361083984375,368.9132995605469,305.34259033203125,208.42100524902344
415.80108642578125,370.7261047363281,307.5067138671875,206.40350341796875
414.83599853515625,371.90130615234375,308.76959228515625,205.72779846191406
418.5397033691406,372.3916931152344,306.75250244140625,207.26499938964844
421.1138000488281,369.9997863769531,304.2372131347656,208.25050354003906
421.0627136230469,368.0965881347656,304.2908935546875,208.74099731445312
420.7862854003906,368.96990966796875,305.5768127441406,207.918701171875
423.8335876464844,368.4429016113281,302.9367980957031,209.3448944091797
424.6648864746094,368.2196960449219,302.6145935058594,208.84300231933594
428.2843933105469,368.4516906738281,301.5024108886719,209.5760040283203
422.44879150390625,368.2394104003906,305.1062927246094,208.44639587402344
427.5180969238281,368.3374938964844,304.4574890136719,208.5469970703125
425.1830139160156,368.6784973144531,305.12359619140625,209.38299560546875
425.4043884277344,368.1465148925781,304.1759033203125,209.86109924316406
430.0668029785156,368.3420104980469,305.45819091796875,209.51739501953125
428.46978759765625,366.222412109375,302.8063049316406,208.65379333496094
426.0600891113281,363.97149658203125,303.07861328125,211.6927947998047
427.1816101074219,366.0668029785156,304.87750244140625,209.23519897460938
431.2325134277344,349.4270935058594,302.473388671875,254.51190185546875
424.58599853515625,366.53948974609375,306.9244079589844,207.55850219726562
427.9103088378906,363.5874938964844,304.23040771484375,208.50039672851562
429.3232116699219,361.8898010253906,305.1785888671875,206.82080078125
425.7287902832031,364.7757873535156,304.572998046875,205.78509521484375
425.8168029785156,361.2550964355469,309.59161376953125,208.65550231933594
429.0898132324219,363.6619873046875,303.5729064941406,208.39329528808594
426.0751037597656,362.01959228515625,307.8230895996094,206.5175018310547
429.6658020019531,361.7384033203125,307.70220947265625,207.56069946289062
429.5126953125,362.68011474609375,304.7922058105469,209.44320678710938
428.0097961425781,361.2745056152344,308.6664123535156,208.12210083007812
424.7430114746094,362.0465087890625,309.1004943847656,206.10040283203125
424.618408203125,362.9613952636719,303.5133972167969,206.21839904785156
426.0495910644531,362.5954895019531,302.043701171875,209.61709594726562
427.1153869628906,362.53729248046875,304.8819885253906,207.13099670410156
433.7235107421875,362.13360595703125,306.9961853027344,208.41600036621094
427.1438903808594,363.2070007324219,301.0154113769531,208.92730712890625
427.1614074707031,362.5780029296875,303.18939208984375,208.61019897460938
427.1507873535156,362.4895935058594,305.84429931640625,207.97230529785156
427.539794921875,362.9212951660156,302.4071044921875,209.845703125
424.6225891113281,362.1601867675781,304.4371032714844,206.37559509277344
429.28289794921875,361.57818603515625,306.6881103515625,210.36630249023438
